"","KO_id","average_RP","sd_RP","average_RS","sd_RS","diff_mean","Highest","p.value","p.adjust","sign","type","origin_p.value","origin_p.adjust","Z_score","Significantly","gene","Description"
"2441","K03271",1028.80724858823,174.789431447386,943.886018941177,123.24545305843,-84.9212296470574,"RP",0.152862684776354,0.176222397999551,-1,"Depleted",0.305725369552709,0.352444795999101,-0.929857643553205,"None","gmhA, lpcA","D-sedoheptulose 7-phosphate isomerase  [EC:5.3.1.28] "
"2442","K03272",934.499764999999,148.820347206406,1234.03235729412,151.479894655739,299.532592294118,"RS",1.49039712449858e-06,4.82246207443238e-06,1,"Enriched",2.98079424899716e-06,9.64492414886477e-06,4.42498442509839,"Enriched","gmhC, hldE, waaE, rfaE","D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase  [EC:2.7.1.167 2.7.7.70] "
"2443","K03273",845.640943764706,161.134900964453,528.855215529412,103.495115643663,-316.785728235294,"RP",1.92834590576297e-08,1.05008071937522e-07,-1,"Depleted",3.85669181152594e-08,2.10016143875044e-07,-5.19024625399633,"Depleted","gmhB","D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase  [EC:3.1.3.82 3.1.3.83] "
"2444","K03274",333.902611647059,89.6390408832949,331.313068117647,91.424119262329,-2.58954352941174,"RP",0.392832290702413,0.405078860916158,-1,"Depleted",0.785664581404827,0.810157721832315,-0.240222564481035,"None","gmhD, rfaD","ADP-L-glycero-D-manno-heptose 6-epimerase  [EC:5.1.3.20] "
"2445","K03275",10.6301688823529,8.12373580538786,2.43527170588235,1.06399931865261,-8.19489717647059,"RP",1.41176346367469e-05,3.75721310845342e-05,-1,"Depleted",2.82352692734938e-05,7.51442621690684e-05,-3.95938104270604,"Depleted","waaO, rfaI","UDP-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase  [EC:2.4.1.-] "
"2446","K03276",19.9626678235294,23.9780565630726,7.625494,8.42859405457033,-12.3371738235294,"RP",0.00588413498486476,0.00934877081258534,-1,"Depleted",0.0117682699697295,0.0186975416251707,-2.3515069241594,"Depleted","waaR, waaT, rfaJ","UDP-glucose/galactose:(glucosyl)LPS alpha-1,2-glucosyl/galactosyltransferase  [EC:2.4.1.-] "
"2447","K03277",4.98150952941177,11.5891953844725,1.53651905882353,6.30697087232037,-3.44499047058824,"RP",0.0520597996266701,0.0664757649278935,-1,"Depleted",0.10411959925334,0.132951529855787,-1.50256393308343,"None","waaU, rfaK","heptosyltransferase IV  [EC:2.4.-.-] "
"2448","K03278",1.00214358823529,1.8656271613882,1.04754788235294,3.5687276998606,0.0454042941176471,"RS",0.0210368893489262,0.0291734793551107,1,"Enriched",0.0420737786978523,0.0583469587102214,1.89308205113518,"None","waaI, rfaI","UDP-D-galactose:(glucosyl)LPS alpha-1,3-D-galactosyltransferase  [EC:2.4.1.44] "
"2449","K03279",5.83885005882353,7.41924989279414,1.42736976470588,1.32601937072859,-4.41148029411765,"RP",0.000433560723025498,0.00087467679377128,-1,"Depleted",0.000867121446050997,0.00174935358754256,-3.12978319997193,"Depleted","waaJ, rfaJ","UDP-glucose:(galactosyl)LPS alpha-1,2-glucosyltransferase  [EC:2.4.1.58] "
"2450","K03280",0.364385058823529,0.100075708468933,0.135919588235294,0.0691292037854289,-0.228465470588235,"RP",5.95644624224562e-08,2.77215356616302e-07,-1,"Depleted",1.19128924844912e-07,5.54430713232603e-07,-5.00644994333232,"Depleted","waaK, rfaK","UDP-N-acetylglucosamine:(glucosyl)LPS alpha-1,2-N-acetylglucosaminyltransferase  [EC:2.4.1.56] "
"2451","K03281",264.907999176471,71.9071756157827,140.989557764706,19.499252615208,-123.918441411765,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","TC.CIC","chloride channel protein, CIC family "
"2452","K03282",3350.83777294117,324.14166153826,2687.39636282353,407.304934385918,-663.441410117644,"RP",7.54797439646866e-06,2.10413548815658e-05,-1,"Depleted",1.50959487929373e-05,4.20827097631316e-05,-4.09573720047197,"Depleted","mscL","large conductance mechanosensitive channel "
"2453","K03283",16.8296034117647,5.88831719883883,13.30847,3.57861590496534,-3.5211334117647,"RP",0.0223616566294548,0.0307837120762218,-1,"Depleted",0.0447233132589096,0.0615674241524436,-1.8693982767948,"None","HSPA1s","heat shock 70kDa protein 1/2/6/8 "
"2454","K03284",7419.49199658824,533.416885438105,5932.00744770589,457.255725371697,-1487.48454888235,"RP",8.14190493544365e-09,5.06084333622827e-08,-1,"Depleted",1.62838098708873e-08,1.01216866724565e-07,-5.32452556536992,"Depleted","corA","magnesium transporter "
"2455","K03285",190.622623764706,94.2421854824753,104.818771764706,29.9653338206485,-85.803852,"RP",0.000106826077966145,0.000239781129513867,-1,"Depleted",0.000213652155932289,0.000479562259027733,-3.49191977602538,"Depleted","TC.GBP","general bacterial porin, GBP family "
"2456","K03286",4114.67449876471,551.229979423657,3196.25722205882,335.770038230069,-918.417276705883,"RP",6.83491493264875e-07,2.38944180572273e-06,-1,"Depleted",1.36698298652975e-06,4.77888361144547e-06,-4.57426776013689,"Depleted","TC.OOP","OmpA-OmpF porin, OOP family "
"2457","K03287",75.8517982352941,27.683897492989,34.1306697058824,8.4770831125177,-41.7211285294118,"RP",4.15665673020018e-08,2.03605154725835e-07,-1,"Depleted",8.31331346040036e-08,4.07210309451669e-07,-5.06555587532911,"Depleted","TC.OMF","outer membrane factor, OMF family "
"2458","K03288",52.8785184117647,41.0381180252646,8.45858864705882,6.78498014646121,-44.4199297647059,"RP",4.15665673020018e-08,2.03605154725835e-07,-1,"Depleted",8.31331346040036e-08,4.07210309451669e-07,-5.06555587532911,"Depleted","citA, tcuC","MFS transporter, MHS family, citrate/tricarballylate:H+ symporter "
"2459","K03289",54.5711956470588,27.1168239883356,21.7407347058824,6.52865898659832,-32.8304609411765,"RP",2.93108577675971e-07,1.13839589523184e-06,-1,"Depleted",5.86217155351943e-07,2.27679179046367e-06,-4.72716238888371,"Depleted","nupG","MFS transporter, NHS family, nucleoside permease "
"2460","K03290",32.6449317647059,5.43128318908448,26.0156118823529,3.38126772013329,-6.62931988235294,"RP",6.38775294316793e-05,0.000149424024549722,-1,"Depleted",0.000127755058863359,0.000298848049099444,-3.61629650410055,"Depleted","nanT","MFS transporter, SHS family, sialic acid transporter "
"2461","K03291",646.252914352941,136.175823376083,198.065345235294,70.4755017946015,-448.187569117647,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","MFS.SET","MFS transporter, SET family, sugar efflux transporter "
"2462","K03292",1388.12350752941,224.895740372819,899.59182482353,214.301965464711,-488.531682705882,"RP",6.83491493264875e-07,2.38944180572273e-06,-1,"Depleted",1.36698298652975e-06,4.77888361144547e-06,-4.57426776013689,"Depleted","TC.GPH","glycoside/pentoside/hexuronide:cation symporter, GPH family "
"2463","K03293",2121.33340229412,1286.76717698718,1007.97811176471,780.781826756468,-1113.35529052941,"RP",0.00302995292839081,0.00515408777307507,-1,"Depleted",0.00605990585678161,0.0103081755461501,-2.56531641238181,"Depleted","TC.AAT","amino acid transporter, AAT family "
"2464","K03294",11620.1249440588,1242.33895232591,10159.4876627647,1019.4837146064,-1460.63728129413,"RP",0.000277847219656451,0.00058077786886522,-1,"Depleted",0.000555694439312902,0.00116155573773044,-3.24815598532374,"Depleted","TC.APA","basic amino acid/polyamine antiporter, APA family "
"2465","K03296",15840.668487,2147.66651069127,14639.5435898824,1353.61565294919,-1201.12489711764,"RP",0.0493437234667638,0.0630878656196067,-1,"Depleted",0.0986874469335277,0.126175731239213,-1.52935794822306,"None","TC.HAE1","hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family "
"2466","K03297",1639.37652129412,460.399927908616,654.521442529412,338.565164104268,-984.855078764706,"RP",1.59838449522131e-07,6.63834057346137e-07,-1,"Depleted",3.19676899044261e-07,1.32766811469227e-06,-4.83556675054265,"Depleted","emrE, qac, mmr, smr","small multidrug resistance pump "
"2467","K03298",1581.91167594118,578.061906833099,986.621095470588,382.913582229415,-595.290580470589,"RP",0.00146656319762466,0.00266205652033785,-1,"Depleted",0.00293312639524932,0.00532411304067569,-2.78674028388261,"Depleted","TC.DME","drug/metabolite transporter, DME family "
"2468","K03299",5150.30407188235,523.371827425694,3453.74776094118,443.229932492272,-1696.55631094117,"RP",1.71408524956708e-09,1.42426407210405e-08,-1,"Depleted",3.42817049913417e-09,2.8485281442081e-08,-5.55050055033285,"Depleted","TC.GNTP","gluconate:H+ symporter, GntP family "
"2469","K03300",1610.67380476471,605.972736430834,724.497862117647,445.305423214342,-886.175942647059,"RP",4.86714506614574e-06,1.40629773449471e-05,-1,"Depleted",9.73429013229147e-06,2.81259546898942e-05,-4.18813230149126,"Depleted","TC.CITMHS","citrate-Mg2+:H+ or citrate-Ca2+:H+ symporter, CitMHS family "
"2470","K03301",636.783880823529,169.24282639677,884.080408588235,165.535026963652,247.296527764706,"RS",0.00017427190436611,0.000378742550283027,1,"Enriched",0.00034854380873222,0.000757485100566053,3.36788017556643,"Enriched","TC.AAA","ATP:ADP antiporter, AAA family "
"2471","K03303",993.256815235295,248.360698376548,880.440723588235,146.07813276512,-112.81609164706,"RP",0.0287341207892392,0.0386244070896997,-1,"Depleted",0.0574682415784785,0.0772488141793995,-1.76687709243571,"None","lctP","lactate permease "
"2472","K03304",129.939408117647,70.4218200300451,129.578624823529,40.0086932901865,-0.360783294117624,"RP",0.270039084400452,0.290967475942495,-1,"Depleted",0.540078168800904,0.581934951884991,-0.550560559650448,"None","tehA","tellurite resistance protein "
"2473","K03305",4739.47142670588,682.659850816297,4600.04722570588,1131.00475384972,-139.424200999994,"RP",0.152862684776354,0.176222397999551,-1,"Depleted",0.305725369552709,0.352444795999101,-0.929857643553205,"None","TC.POT","proton-dependent oligopeptide transporter, POT family "
"2474","K03306",4950.41079241177,607.098639820643,4300.74420517647,376.896816627378,-649.666587235296,"RP",0.000323015080067793,0.000667198758623474,-1,"Depleted",0.000646030160135586,0.00133439751724695,-3.20847749568014,"Depleted","TC.PIT","inorganic phosphate transporter, PiT family "
"2475","K03307",8880.06014964706,1033.53617431483,5781.72182447058,843.875579803504,-3098.33832517648,"RP",8.14190493544365e-09,5.06084333622827e-08,-1,"Depleted",1.62838098708873e-08,1.01216866724565e-07,-5.32452556536992,"Depleted","TC.SSS","solute:Na+ symporter, SSS family "
"2476","K03308",280.528707,167.053810418258,154.041386764706,109.477337089198,-126.487320235294,"RP",0.00425373609091597,0.00701382943503538,-1,"Depleted",0.00850747218183195,0.0140276588700708,-2.45655433151862,"Depleted","TC.NSS","neurotransmitter:Na+ symporter, NSS family "
"2477","K03309",1104.09256047059,220.624750212355,1245.99561305882,224.556151881692,141.903052588235,"RS",0.045844063614126,0.0590460554037309,1,"Enriched",0.0916881272282519,0.118092110807462,1.56283201917236,"None","TC.DAACS","dicarboxylate/amino acid:cation (Na+ or H+) symporter, DAACS family "
"2478","K03310",728.791568470588,398.761421266265,339.795380882353,172.074027407702,-388.996187588235,"RP",0.000323015080067793,0.000667198758623474,-1,"Depleted",0.000646030160135586,0.00133439751724695,-3.20847749568014,"Depleted","TC.AGCS","alanine or glycine:cation symporter, AGCS family "
"2479","K03311",942.406796470588,818.620291490734,346.432140235294,382.826688975318,-595.974656235294,"RP",0.00588413498486476,0.00934877081258534,-1,"Depleted",0.0117682699697295,0.0186975416251707,-2.3515069241594,"Depleted","TC.LIVCS","branched-chain amino acid:cation transporter, LIVCS family "
"2480","K03312",172.853225,27.1633125962021,176.517198470588,20.6483481079018,3.66397347058822,"RS",0.354189791283638,0.369471936151014,1,"Enriched",0.708379582567277,0.738943872302028,0.333252260424885,"None","gltS","glutamate:Na+ symporter, ESS family "
"2481","K03313",2273.61371235294,222.893735508594,1405.61636517647,220.56573155671,-867.997347176474,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","nhaA","Na+:H+ antiporter, NhaA family "
"2482","K03314",128.023208,101.736628836807,42.7340087647059,7.80421381883766,-85.2891992352941,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","nhaB","Na+:H+ antiporter, NhaB family "
"2483","K03315",520.540803117647,275.219411814104,332.520928882353,198.20203995171,-188.019874235294,"RP",0.0118831505342834,0.0174948804637774,-1,"Depleted",0.0237663010685667,0.0349897609275549,-2.10847687569551,"Depleted","nhaC","Na+:H+ antiporter, NhaC family "
"2484","K03316",3618.09247505882,442.693051815599,2891.12384105883,358.102921845086,-726.968633999997,"RP",6.07386108184096e-06,1.72149923317715e-05,-1,"Depleted",1.21477221636819e-05,3.44299846635429e-05,-4.14199367091906,"Depleted","TC.CPA1","monovalent cation:H+ antiporter, CPA1 family "
"2485","K03317",1619.34483547059,277.61384514737,1471.03214305882,244.664613781341,-148.312692411766,"RP",0.0748530474006022,0.0920562503271961,-1,"Depleted",0.149706094801204,0.184112500654392,-1.32819861859208,"None","TC.CNT","concentrative nucleoside transporter, CNT family "
"2486","K03318",1.20592141176471,2.86080856076139,0.0898971764705882,0.306142144223732,-1.11602423529412,"RP",0.00463998543956996,0.00763293136937045,-1,"Depleted",0.00927997087913992,0.0152658627387409,-2.42600968837096,"Depleted","tutB","tyrosine permease "
"2487","K03319",133.089067058824,81.0564799351925,106.482283705882,35.7305139082895,-26.6067833529412,"RP",0.0852259015662034,0.10335614976401,-1,"Depleted",0.170451803132407,0.20671229952802,-1.26265748428944,"None","TC.DASS","divalent anion:Na+ symporter, DASS family "
"2488","K03320",12937.4197661765,956.54310998348,9822.03891982349,743.282198782538,-3115.380846353,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","amt, AMT, MEP","ammonium transporter, Amt family "
"2489","K03321",2812.73307747058,432.759889344778,1894.98994517647,302.557825203155,-917.743132294114,"RP",2.87109279302487e-08,1.48106072099483e-07,-1,"Depleted",5.74218558604973e-08,2.96212144198966e-07,-5.12584123449441,"Depleted","TC.SULP","sulfate permease, SulP family "
"2490","K03322",3958.571025,493.647824570595,3288.08844264706,525.848496185637,-670.48258235294,"RP",0.000238419830745909,0.000503697975466001,-1,"Depleted",0.000476839661491818,0.001007395950932,-3.28845302243579,"Depleted","mntH","manganese transport protein "
"2491","K03324",1397.56237894118,283.834659360801,668.710951823529,85.1577081526386,-728.851427117647,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","yjbB","phosphate:Na+ symporter "
"2492","K03325",1012.32788929412,246.862264697477,571.617732411765,137.439133145577,-440.710156882353,"RP",1.16557796970562e-07,5.00126826630636e-07,-1,"Depleted",2.33115593941123e-07,1.00025365326127e-06,-4.89158856724771,"Depleted","ACR3, arsB","arsenite transporter "
"2493","K03326",6.47292817647059,9.24175869567398,3.50835152941176,4.61389315583517,-2.96457664705882,"RP",0.366930687646179,0.381473575620412,-1,"Depleted",0.733861375292358,0.762947151240824,-0.301612928461712,"None","TC.DCUC, dcuC, dcuD","C4-dicarboxylate transporter, DcuC family "
"2494","K03327",3855.33756341176,483.96901633886,2635.68171505882,560.467363319431,-1219.65584835294,"RP",2.93108577675971e-07,1.13839589523184e-06,-1,"Depleted",5.86217155351943e-07,2.27679179046367e-06,-4.72716238888371,"Depleted","TC.MATE, SLC47A, norM, mdtK, dinF","multidrug resistance protein, MATE family "
"2495","K03328",1219.41871117647,324.031119884758,569.164643294118,189.38987100289,-650.254067882353,"RP",5.95644624224562e-08,2.77215356616302e-07,-1,"Depleted",1.19128924844912e-07,5.54430713232603e-07,-5.00644994333232,"Depleted","TC.PST","polysaccharide transporter, PST family "
"2496","K03329",13.7979078823529,15.8579897622882,3.23417417647059,3.5620696526531,-10.5637337058824,"RP",6.83491493264875e-07,2.38944180572273e-06,-1,"Depleted",1.36698298652975e-06,4.77888361144547e-06,-4.57426776013689,"Depleted","yahN","amino acid exporter "
"2497","K03330",6.05875694117647,1.35153897946288,13.6303285882353,3.52947423546242,7.57157164705882,"RS",8.57042624783542e-10,8.46496571156181e-09,1,"Enriched",1.71408524956708e-09,1.69299314231236e-08,5.6407619258295,"Enriched","gatE","glutamyl-tRNA(Gln) amidotransferase subunit E  [EC:6.3.5.7] "
"2498","K03331",74.041472,21.7973649372229,25.6613371176471,8.33466950963665,-48.3801348823529,"RP",8.57042624783542e-10,8.46496571156181e-09,-1,"Depleted",1.71408524956708e-09,1.69299314231236e-08,-5.6407619258295,"Depleted","DCXR","L-xylulose reductase  [EC:1.1.1.10] "
"2499","K03332",2450.02385864706,827.037083468468,1721.96702764706,840.237198830787,-728.056831000001,"RP",0.0143350007868937,0.0206673942610705,-1,"Depleted",0.0286700015737874,0.0413347885221411,-2.04015602063679,"Depleted","fruA","fructan beta-fructosidase  [EC:3.2.1.80] "
"2500","K03333",3028.61179694118,638.375727895895,2192.14014294118,480.950749423211,-836.471653999999,"RP",3.71866509680455e-05,9.09275543572843e-05,-1,"Depleted",7.4373301936091e-05,0.000181855108714569,-3.74297392172014,"Depleted","choD","cholesterol oxidase  [EC:1.1.3.6] "
"2501","K03334",0.941632705882353,0.84647573751177,1.86652564705882,0.521130622394825,0.924892941176471,"RS",2.10202559367535e-05,5.40085107721965e-05,1,"Enriched",4.20405118735071e-05,0.000108017021544393,3.87183961569052,"Enriched","IL4I1","L-amino-acid oxidase  [EC:1.4.3.2] "
"2502","K03335",3690.7446187647,481.569586754745,2280.72006982353,361.130840043986,-1410.02454894118,"RP",1.71408524956708e-09,1.42426407210405e-08,-1,"Depleted",3.42817049913417e-09,2.8485281442081e-08,-5.55050055033285,"Depleted","iolE","inosose dehydratase  [EC:4.2.1.44] "
