,YL.RP.1488,YL.RP.342,YL.RP.348,YL.RP.977,YL.RP.995,YL.RP.9,YL.RP.Si051,YL.RP.Si062,YL.RP.Si079,YL.RP.Si080,YL.RP.Si081,YL.RP.Si083,YL.RP.Si090,YL.RP.Si214,YL.RP.Si248,YL.RP.Si249,YL.RP.Si268,YL.RS.1488,YL.RS.342,YL.RS.348,YL.RS.977,YL.RS.995,YL.RS.9,YL.RS.Si051,YL.RS.Si062,YL.RS.Si079,YL.RS.Si080,YL.RS.Si081,YL.RS.Si083,YL.RS.Si090,YL.RS.Si214,YL.RS.Si248,YL.RS.Si249,YL.RS.Si268
MAG_072,140.691491,766.616993,362.755996,311.067734,101.438716,117.592952,624.836462,42.019919,188.473953,79.568217,54.636556,27.590431,127.02524,73.784322,15.955948,74.746518,32.293544,14.513064,1372.109432,51.730112,37.570513,25.429961,19.084176,71.260675,95.366697,12.087279,34.219883,10.652249,5.308112,56.44789,31.285398,2.003934,2.497297,8.635507
MAG_073,0.204582,0.909815,0.497777,3.816267,2.349006,2.058172,4700.599183,2.811986,228.020482,2.403899,136.889378,178.46003,13.213952,2.451771,9.600146,20.035756,1.075014,0.280862,1.763453,0.470564,6.731216,0.726282,1.216488,15.800917,1.440483,2.224631,0.627632,5.236051,3.864193,64.716467,0.805254,1.609407,1.147511,0.399989
MAG_074,2.321276,11.698563,9.644052,0.718746,11.495298,38.823263,2947.358684,86.908843,136.759578,78.739197,33.911437,109.913294,53.967831,66.041549,212.876366,100.055964,169.099609,0.839324,3.620286,1.906664,0.432372,2.819175,32.889044,582.292404,28.513818,5.301614,52.040758,8.785051,8.15768,4.918961,38.959248,25.2558,9.230004,45.486844
MAG_075,10.108463,21.334569,14.770046,14.262931,35.878839,27.040674,21853.89097,679.73954,68.55318,69.176342,57.013947,165.072234,42.819283,9.950068,91.436674,70.578157,16.919604,8.785641,18.472689,6.782607,15.482405,11.779247,6.250193,274.438862,22.228937,22.38234,15.66839,21.114842,8.313308,9.157448,11.007431,24.317576,12.462743,14.84742
MAG_076,647.071152,1511.157001,852.664523,753.430478,601.258468,1330.930772,7822.668637,1017.495995,731.949894,927.301644,1614.183874,1566.40401,2157.996447,821.809152,837.235627,1122.516427,316.870641,364.285948,836.128455,1209.829037,440.387869,313.790147,336.183367,1781.526608,352.487768,205.917897,386.355346,532.465116,350.847616,258.948166,363.956659,755.697703,352.165602,463.014721
MAG_077,2499.395864,491.168778,437.032424,1769.244926,655.750039,372.262312,7867.948508,732.344708,777.067374,636.897106,682.277329,719.736625,561.609944,3110.728151,645.076717,457.802371,767.233852,102.836643,294.243795,75.631951,107.158908,153.491273,419.286928,705.114812,379.689573,92.55495,566.019767,167.772708,83.430254,87.589924,798.284049,204.896327,77.237855,256.387423
MAG_078,28068.83785,17489.75654,12653.41869,16643.46077,11160.49918,10562.26174,10771.84558,18910.27878,18837.70808,22343.10776,21316.9983,19204.52778,19758.25907,24637.83592,15411.62933,18905.07045,21491.7105,5285.39675,2122.456069,2188.104056,2285.302459,3902.9351,2262.522842,2029.510607,5227.522161,1962.280824,4173.314674,2638.216682,1732.581393,1538.58295,4958.663708,2695.997978,2045.972423,5936.698385
MAG_079,0.447529,1.771271,0.402467,2.562455,3.787399,8.9207,166.613103,819.906003,15.802821,3.403612,105.430299,3.148249,161.693312,0.88706,8.409392,6.659115,0.838826,0.410048,2.116913,0.356271,4.204841,2.526989,2.068031,7.735061,13.369085,1.170969,0.541491,14.533875,0.559776,2.130699,0.360484,3.572582,1.606256,0.524896
MAG_080,9148.164497,4184.86108,5911.260427,7521.158536,1940.111661,1773.309718,2980.613604,5147.603757,4317.100132,5806.144296,7181.253484,4777.379648,4051.81221,6466.97179,4419.492586,3868.926171,10538.42096,1227.660455,468.860944,813.087195,1276.624239,736.026258,729.262674,1026.700973,1766.532797,601.092946,1560.705912,920.118481,432.722435,497.087238,1520.222854,759.106317,419.082368,2682.952044
MAG_081,208.110514,443.791946,462.528113,24.203707,488.969411,1887.377567,654.648437,2746.453085,3431.48628,2539.90696,1421.51637,2793.135329,1699.771339,2294.580772,2683.883874,1601.421864,3353.128385,166.675514,192.972979,203.840487,17.286499,311.421628,1870.237544,708.379277,2041.685083,469.686157,4499.613815,615.860146,581.452344,406.969957,2327.183081,721.713492,332.59922,1407.36347
MAG_082,26.432494,111.901195,25.963435,80.07872,1756.328238,38.349383,3251.903195,8183.372496,63.120136,242.201494,102.042683,333.978571,141.783218,16.563384,44.058475,169.915893,21.841248,15.538616,42.707714,16.287091,23.09087,154.525451,15.165326,91.554631,127.815881,13.87542,39.832216,42.905309,15.818621,19.806095,16.783221,36.821055,15.256118,29.577579
MAG_083,19.444466,92.636846,26.243746,19.088095,109.358546,309.323478,46053.1074,6499.937502,525.93694,623.431586,615.315159,313.820232,560.042738,40.463914,245.888157,101.836856,41.549528,17.283451,66.129595,54.639154,20.08059,32.399492,48.251489,1182.630723,91.318525,103.259006,71.60557,153.885944,22.935623,32.080028,22.630137,104.446163,22.777597,44.533065
MAG_084,3776.182482,2923.692947,1770.243342,3247.093295,11031.14957,5235.890998,5871.920166,15102.60949,7139.299152,6742.418859,4631.171963,4372.653466,10673.83544,3725.837394,3906.019418,4838.498273,4439.043221,525.778741,605.769182,218.102704,582.579445,1411.733453,1370.1861,478.122503,1262.23876,297.039864,789.121517,541.876603,234.634275,273.2011,902.929857,602.194098,262.753983,543.042603
MAG_085,1556.090893,2569.694012,1332.357126,1781.86887,3292.663121,5145.454041,550.238592,28309.59435,991.008865,1494.778072,5515.845672,563.286439,1050.280266,2440.503591,1323.657097,738.01144,601.290665,252.229776,359.025483,204.323407,246.603325,537.115022,843.32093,112.229824,3397.679646,135.750417,269.528554,458.856593,158.336221,131.059064,705.694723,613.340566,147.472487,187.359177
MAG_086,12.545837,19.812331,27.494627,42.035721,1.226043,7.456505,44.294286,147.132387,0.928266,1.280023,0.643651,3.448683,3.175175,27.600836,65.902508,103.712723,117.469871,3.180193,22.647532,2.098584,36.50195,0.498937,4.763923,9.913119,7.20868,0.588301,0.339015,0.444087,26.454592,0.382584,9.371139,18.103841,7.107448,59.186616
MAG_087,1315.281002,8449.549035,5982.945809,1058.734535,5599.221443,48411.81435,1582.155655,6158.637944,3929.793158,5408.064584,8442.434646,8415.146568,6868.445111,5862.217838,10517.35248,7535.9275,2553.805862,1925.205921,9308.55357,5375.09275,2373.70564,4834.309015,23656.59622,5639.562943,14302.55324,2925.532842,11763.93992,4774.381502,5259.951251,2562.064085,9839.506448,9982.587914,5439.380281,4070.737111
MAG_088,666.51937,1172.407235,498.629251,969.294171,856.398013,878.509524,158.311554,2717.606886,1417.821658,350.938455,3468.720113,696.836475,764.857918,442.313147,356.176349,516.54705,169.15382,181.89457,1152.26177,137.118082,312.553199,118.553337,344.56651,102.700433,239.522671,107.784774,155.141911,403.856498,113.829278,198.125969,237.931718,192.088865,211.420063,121.580585
MAG_089,94.54465,242.007263,123.276844,156.615219,169.640001,263.764202,940.627001,2611.817327,170.877262,172.971424,347.201715,303.147301,303.937769,205.182171,158.647484,256.943705,48.223305,43.776641,194.765458,33.752519,57.967064,59.576461,46.567393,81.410932,59.661139,26.098561,63.3449,93.30034,58.720486,34.895318,60.743338,124.578578,43.759173,80.522143
MAG_090,2000.689109,7194.465767,6915.868948,8419.529214,2869.275532,1914.223394,6486.527798,13633.88476,5272.606693,6963.891614,8529.400245,17627.23122,2828.409286,17862.2564,2214.152643,1935.53642,6138.905959,179.909591,373.28452,941.659707,392.480818,540.276424,203.472509,315.476627,1378.072531,229.685486,1037.788729,915.389058,219.706388,223.38842,3200.269857,277.546229,167.629045,2209.963488
MAG_091,3230.917164,974.515242,526.658452,1830.254254,2345.146805,1102.040072,726.989304,6072.683482,1337.633593,1791.99424,3954.167393,3234.060988,2357.012891,865.25144,2145.869071,2080.723204,2499.969565,1676.907359,666.567855,364.235287,580.30112,1163.556313,788.020378,555.966765,2268.646988,851.421607,945.74469,992.875541,1022.268122,577.827132,628.587029,969.006674,1045.972305,896.745247
MAG_092,1760.92806,472.650172,61.739819,355.194052,180.616962,310.558956,78.167902,86.464484,5382.987946,922.62655,112.449827,985.270758,2153.875089,56.547278,586.565189,252.394257,224.59227,270.772721,56.484969,5.714794,86.315893,49.92625,69.378932,96.878927,116.291567,97.851711,185.312414,173.71481,224.746918,303.136478,30.304935,47.844089,109.638061,199.335377
MAG_093,220.790862,222.969004,170.961806,195.959781,435.33436,304.61094,5771.587467,619.201694,7020.853672,332.587016,797.854982,471.587428,666.322841,433.061004,525.278814,1352.929095,448.641661,70.626252,70.857523,63.966338,60.602686,153.776137,326.717745,489.628479,319.773752,134.914786,442.207206,298.350521,122.514031,103.953463,310.690587,238.929169,84.221036,198.96768
MAG_094,707.039065,957.76357,644.88224,964.190345,3469.270175,797.860588,3900.636408,6759.541913,5627.552456,3974.710589,3850.124017,4112.796252,1460.545076,2839.656988,865.260563,3539.04221,690.761373,133.357462,527.683584,101.951683,138.975951,387.765809,117.84849,170.558376,212.048559,90.05835,677.642555,463.249994,151.680936,66.538157,851.363772,156.094886,164.986719,104.129828
MAG_095,4.936945,36.77174,0.419513,0.965788,4.633681,7.055683,1506.46688,17.555475,7792.85743,2.56612,135.88389,28.380288,901.731684,1.155904,153.799903,36.345237,3.934012,1.948864,28.252407,0.725381,7.196265,5.258979,0.673548,34.880516,1.635591,277.889057,1.402531,19.492152,15.060987,19.695158,0.434312,37.841968,1.98002,1.150663
MAG_096,157.19338,304.201991,110.696832,297.676398,317.542982,106.792905,388.685596,834.595822,1057.197265,2628.202196,979.80096,1637.701891,796.639492,852.407262,321.84094,529.527824,631.087205,39.608994,70.642479,10.60973,60.731399,271.963426,23.866714,96.757287,747.877465,222.518318,614.058438,501.968147,175.308716,177.596433,491.574149,81.526261,41.186067,254.175248
MAG_097,8822.166368,6834.838788,5758.950015,6342.809906,10160.66223,3159.553251,4088.045175,14511.86199,17105.99427,7424.412106,9184.251472,9074.179223,5407.251087,7593.291598,6021.013766,8729.603646,4296.979521,1261.084446,1461.141616,751.520824,1033.386224,866.185101,954.616755,581.440888,1475.464471,633.339023,786.627906,918.794319,551.690481,525.31259,1731.518674,1197.182054,890.748886,956.262087
MAG_098,749.845955,2682.907434,2809.250709,3512.897279,1162.165473,761.043372,2656.014167,3966.55536,4116.014364,3274.090393,3644.639168,7717.729455,1206.023002,6380.874291,720.202759,658.997338,1942.525419,65.238009,130.948234,364.982538,149.772076,232.876543,82.876044,128.674907,587.687951,99.996609,448.98925,333.128574,79.474752,76.571941,1109.949104,82.431055,60.197364,827.737527
MAG_099,55.401075,191.288451,20.877035,78.440923,119.885562,1388.267833,26032.98634,907.752527,8946.427835,437.425227,1393.8562,528.902465,1116.691494,152.994842,314.445279,375.889516,33.032892,22.899895,112.657148,18.169964,70.874237,56.277884,134.034089,1165.349182,66.243288,1724.356964,81.270093,411.412618,46.433728,98.239427,56.031545,124.868216,74.197958,34.604778
MAG_100,8654.215084,3349.445481,3723.166676,4354.080195,8602.024463,2611.553755,4326.385681,11506.75031,12798.69186,5941.965489,5286.014407,7527.635102,3056.549999,6269.293487,4121.562144,8896.859141,2942.880193,1109.509454,747.448937,627.683541,615.374605,805.949735,776.602455,459.78311,961.327682,485.899788,746.866525,596.591194,499.129184,429.784335,1272.744386,994.141142,892.761471,734.543247
MAG_101,25232.07552,16146.3889,11800.4697,15412.44327,10090.0856,9511.929052,7893.162363,18291.41383,22162.8701,20456.76214,20113.35633,18481.76101,18020.92315,22616.97451,14762.93005,18430.82739,20643.82514,4539.081557,1812.680565,2006.361128,2138.489239,3463.095209,1907.239847,1939.527364,4882.937317,1823.032591,3907.024992,2436.731907,1611.6718,1422.572037,4545.877743,2489.234981,1952.613066,5659.357973
MAG_102,1592.064912,21118.78879,9182.011658,238.954867,7977.058739,48261.05405,119205.7522,53187.49118,68792.28586,48970.2271,15023.96346,35726.08244,32866.38617,42695.73383,56839.72471,45721.06366,60210.55756,462.581955,5474.366793,1948.367867,79.561032,2482.788202,60097.39942,65333.46101,9525.386014,1938.668304,12947.9154,2914.84365,2114.925318,1639.453908,14298.46263,8910.670367,3889.362152,5732.064751
MAG_103,2972.942192,8037.524949,8212.028965,9839.747297,3514.021572,2419.996141,7317.806489,10496.13519,6633.968343,11890.39688,10495.11386,21374.08359,3545.236011,16951.30581,2062.463988,1990.523731,5568.92774,436.836762,474.609705,1072.273764,565.5977,901.494861,436.985817,453.45086,1830.697514,394.911589,1507.415926,1048.363621,324.124223,324.135294,3182.230767,308.321334,251.239395,2474.827198
MAG_104,318.325334,107.618844,77.700824,203.037367,113.631404,135.88273,70.07562,116.919873,199.832373,396.73161,137.492848,188.274683,131.918848,220.417725,97.069863,159.398378,86.217454,58.381794,37.26883,16.092464,55.162307,86.2925,46.428131,66.442731,49.249105,29.266647,118.058657,38.244078,21.220629,36.234227,91.170671,26.586012,18.975009,33.510126
MAG_105,8.189311,38.533557,9.817353,13.372232,16.123269,28.15541,104.916767,27.25466,191.813214,854.65183,312.793904,22.505058,87.486376,308.482822,26.599723,44.880618,107.035515,3.996964,17.204395,7.579633,6.542977,8.374618,6.30053,25.90464,22.879672,12.665198,111.760799,92.063229,2.763141,68.496311,138.090298,7.814211,5.053367,14.887463
MAG_106,840.623415,145.84693,55.526525,33.980523,13.703249,133.351129,26.191122,61.650802,978.06919,2743.835507,52.422316,163.964208,872.208715,68.177304,309.791022,52.506567,174.976661,171.887386,19.376461,2.179888,2.515937,17.042709,27.41487,9.565012,59.673392,14.724057,352.62357,32.465734,57.574495,94.879136,18.38118,28.529831,37.934554,217.269717
MAG_107,6.213846,15.070503,1.489852,3.315072,1.778952,3.119127,2.930747,2.261855,8.472339,883.546315,1.58997,2.567934,4.754285,4.241485,19.198584,27.402448,57.094645,4.237695,1.518054,4.698427,1.363809,2.669756,4.607877,0.732653,3.473049,2.489804,60.231717,2.899972,0.899099,4.606049,2.560872,7.187783,33.140988,15.584971
MAG_108,332.652324,841.057739,969.036339,51.9429,687.737876,2951.337597,990.837481,3211.687909,3720.709743,3121.607297,2086.971167,4004.379518,3321.211232,3931.412605,5067.359175,3830.541057,4971.86912,278.550314,477.805245,389.517357,33.502108,661.122503,5272.811611,1636.557443,3141.066766,649.800492,4493.326358,778.943897,800.686822,679.366583,3304.305338,2151.757723,794.347935,1902.96202
MAG_109,806.163363,776.17053,774.043153,613.94711,643.30726,471.741151,190.147165,487.45476,444.323402,13022.36857,665.92198,725.668942,1020.839247,405.873365,613.160168,628.445392,522.409196,413.846356,386.662438,247.113456,300.688208,265.379114,316.802904,224.206028,313.26663,470.918673,1348.102296,540.328798,297.501937,240.615702,308.285133,316.220743,318.776567,332.314189
MAG_110,4404.579287,7450.234523,8383.364158,9917.261659,3363.644368,1354.803654,436.894057,491.296399,715.575226,4640.712807,533.539204,756.878262,846.274632,1064.944871,453.021941,581.386172,787.065751,1117.38224,2631.707001,1227.744509,2256.080633,1242.102011,668.784563,477.381466,560.869163,487.899826,1243.035227,547.240857,505.935152,691.032659,856.422687,222.485533,322.927468,660.63852
MAG_111,106.458009,674.37288,453.044838,84.192069,255.689426,1072.102151,9396.90127,3801.3987,6620.099238,3792.023975,1241.346325,5172.40202,2485.633166,2259.66394,4287.537692,2083.258423,2725.91478,32.688578,126.950285,62.397295,25.556022,88.234416,548.433762,3336.870824,1218.417315,175.150867,2127.5406,209.359732,234.347327,95.141347,1029.916043,593.209829,127.978425,916.180551
MAG_112,5928.602668,3002.0959,3152.944846,11231.65456,11756.78815,1812.819486,365.803483,715.009379,661.417607,8872.498868,2121.101859,591.584763,714.57507,1801.970477,697.313419,1290.746105,2101.623776,1144.188369,1031.148664,648.165748,2576.443999,1140.867226,1051.173435,322.365045,589.166562,206.484096,2420.779507,528.947454,320.504963,318.57599,650.805617,291.745046,397.842463,783.653784
MAG_113,19150.99125,14547.46799,13653.22064,20500.95055,16976.32919,9729.893746,7020.349831,10394.35598,12470.01778,23007.45371,16217.58832,12760.54092,16050.94553,13107.74951,8521.622833,7278.904601,18449.74998,5547.04577,3100.455793,2449.074094,3807.726596,4770.15842,3625.234039,2572.028447,4484.157901,2714.420575,4757.672052,3868.594279,2469.174124,2195.326144,4347.69405,2744.332164,2725.872145,6364.994887
MAG_114,275.622495,457.565871,307.440163,215.624553,358.839847,768.833971,523.158292,290.763669,425.004896,509.918975,2914.129115,561.077652,615.646681,433.630592,495.069247,318.810419,387.548393,278.536438,276.259996,182.70238,204.916039,182.696624,440.922326,380.769953,280.81323,214.529666,358.814269,385.330247,239.287618,213.198147,327.748096,290.114908,296.875406,276.019352
MAG_115,5332.660986,3154.289864,2385.548746,3096.928297,2219.179467,2025.777285,567.531454,750.499443,3336.43556,1832.462066,6872.784382,5175.865138,3206.787955,1570.781157,2227.978146,1417.879648,4288.545943,1823.615411,874.009741,1045.754739,911.140063,524.262138,815.665203,585.612465,745.728336,949.017804,1000.773288,1299.724021,810.890709,1128.055496,766.513471,887.871903,1192.990016,2228.568171
MAG_116,1412.893362,946.626326,1259.958213,733.633011,536.605512,412.875372,489.648508,759.80514,859.409657,1035.997876,3333.448102,1124.234125,875.18081,783.668166,1351.814982,1260.754407,1526.562399,757.575988,476.51821,860.868327,474.803598,856.666986,409.312461,899.878456,1291.827203,872.395155,1108.920153,1130.928497,555.382798,876.166621,587.02754,807.398252,743.944492,1030.085963
MAG_117,5186.728196,4415.30434,3339.177625,3073.476716,3382.872667,2322.589578,1742.128136,3477.516499,3332.525003,6878.630557,9186.315751,4168.529252,4970.96779,1909.298773,2567.642943,1891.757652,4749.507772,1325.527839,902.899448,618.700619,610.553723,668.205522,723.830774,660.843383,715.007713,807.429771,1679.491118,1504.284045,1339.139944,1369.797571,800.530291,719.135063,640.397606,1364.942994
